"gene","TF_family","class","isTF","isHomoeolog"
"TRIDC7BG048340",NA,"homolog",FALSE,TRUE
"TRIDC7BG048350",NA,"homolog",FALSE,TRUE
"TRIDC7BG048370",NA,"singleton",FALSE,FALSE
"TRIDC7BG048380",NA,"homolog",FALSE,TRUE
"TRIDC7BG048390",NA,"homolog",FALSE,TRUE
"TRIDC7BG048400",NA,"homolog",FALSE,TRUE
"TRIDC7BG048410",NA,"homolog",FALSE,TRUE
"TRIDC7BG048420",NA,"homolog",FALSE,TRUE
"TRIDC7BG048480",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048490",NA,"unknown",FALSE,FALSE
"TRIDC7BG048530",NA,"homolog",FALSE,TRUE
"TRIDC7BG048560",NA,"homolog",FALSE,TRUE
"TRIDC7BG048580",NA,"homolog",FALSE,TRUE
"TRIDC7BG048590",NA,"homolog",FALSE,TRUE
"TRIDC7BG048610",NA,"homolog",FALSE,TRUE
"TRIDC7BG048690",NA,"homolog",FALSE,TRUE
"TRIDC7BG048700",NA,"homolog",FALSE,TRUE
"TRIDC7BG048710",NA,"homolog",FALSE,TRUE
"TRIDC7BG048720",NA,"homolog",FALSE,TRUE
"TRIDC7BG048760",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048770",NA,"homolog",FALSE,TRUE
"TRIDC7BG048780",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048790",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048800",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048820",NA,"homolog",FALSE,TRUE
"TRIDC7BG048830",NA,"homolog",FALSE,TRUE
"TRIDC7BG048860",NA,"homolog",FALSE,TRUE
"TRIDC7BG048870",NA,"homolog",FALSE,TRUE
"TRIDC7BG048880",NA,"homolog",FALSE,TRUE
"TRIDC7BG048890",NA,"homolog",FALSE,TRUE
"TRIDC7BG048900",NA,"singleton",FALSE,FALSE
"TRIDC7BG048960",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048990",NA,"singleton",FALSE,FALSE
"TRIDC7BG049000",NA,"singleton",FALSE,FALSE
"TRIDC7BG049040",NA,"homolog",FALSE,TRUE
"TRIDC7BG049060",NA,"homolog",FALSE,TRUE
"TRIDC7BG049090",NA,"homolog",FALSE,TRUE
"TRIDC7BG049100",NA,"homolog",FALSE,TRUE
"TRIDC7BG049150",NA,"homolog",FALSE,TRUE
"TRIDC7BG049160",NA,"homolog",FALSE,TRUE
"TRIDC7BG049170",NA,"homolog",FALSE,TRUE
"TRIDC7BG049210",NA,"homolog",FALSE,TRUE
"TRIDC7BG049230",NA,"homolog",FALSE,TRUE
"TRIDC7BG049250",NA,"homolog",FALSE,TRUE
"TRIDC7BG049260",NA,"homolog",FALSE,TRUE
"TRIDC7BG049270",NA,"homolog",FALSE,TRUE
"TRIDC7BG049280",NA,"homolog",FALSE,TRUE
"TRIDC7BG049300",NA,"homolog",FALSE,TRUE
"TRIDC7BG049330",NA,"homolog",FALSE,TRUE
"TRIDC7BG049350",NA,"homolog",FALSE,TRUE
"TRIDC7BG049360",NA,"homolog",FALSE,TRUE
"TRIDC7BG049390",NA,"singleton",FALSE,FALSE
"TRIDC7BG049420",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG049470",NA,"homolog",FALSE,TRUE
"TRIDC7BG049480",NA,"homolog",FALSE,TRUE
"TRIDC7BG049490",NA,"homolog",FALSE,TRUE
"TRIDC7BG049500",NA,"unknown",FALSE,FALSE
"TRIDC7BG049530",NA,"singleton",FALSE,FALSE
"TRIDC7BG049550",NA,"homolog",FALSE,TRUE
"TRIDC7BG049560",NA,"singleton",FALSE,FALSE
"TRIDC7BG049600",NA,"homolog",FALSE,TRUE
"TRIDC7BG049610",NA,"homolog",FALSE,TRUE
"TRIDC7BG049620",NA,"homolog",FALSE,TRUE
"TRIDC7BG049630",NA,"homolog",FALSE,TRUE
"TRIDC7BG049640",NA,"homolog",FALSE,TRUE
"TRIDC7BG049650",NA,"singleton",FALSE,FALSE
"TRIDC7BG049660",NA,"homolog",FALSE,TRUE
"TRIDC7BG049670",NA,"homolog",FALSE,TRUE
"TRIDC7BG049720",NA,"homolog",FALSE,TRUE
"TRIDC7BG049760",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG049770",NA,"homolog",FALSE,TRUE
"TRIDC7BG049800",NA,"homolog",FALSE,TRUE
"TRIDC7BG049820",NA,"homolog",FALSE,TRUE
"TRIDC7BG049830",NA,"singleton",FALSE,FALSE
"TRIDC7BG049840",NA,"homolog",FALSE,TRUE
"TRIDC7BG049850",NA,"homolog",FALSE,TRUE
"TRIDC7BG049870",NA,"homolog",FALSE,TRUE
"TRIDC7BG049880",NA,"homolog",FALSE,TRUE
"TRIDC7BG049890",NA,"homolog",FALSE,TRUE
"TRIDC7BG049900",NA,"homolog",FALSE,TRUE
"TRIDC7BG049910",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG049920",NA,"homolog",FALSE,TRUE
"TRIDC7BG049930",NA,"homolog",FALSE,TRUE
"TRIDC7BG049940",NA,"homolog",FALSE,TRUE
"TRIDC7BG049970",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG049980",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050000",NA,"singleton",FALSE,FALSE
"TRIDC7BG050010",NA,"unknown",FALSE,FALSE
"TRIDC7BG050030",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050050",NA,"homolog",FALSE,TRUE
"TRIDC7BG050060",NA,"singleton",FALSE,FALSE
"TRIDC7BG050070",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050110",NA,"homolog",FALSE,TRUE
"TRIDC7BG050120",NA,"homolog",FALSE,TRUE
"TRIDC7BG050130",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050140",NA,"homolog",FALSE,TRUE
"TRIDC7BG050150",NA,"unknown",FALSE,FALSE
"TRIDC7BG050220",NA,"singleton",FALSE,FALSE
"TRIDC7BG050230",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050240",NA,"unknown",FALSE,FALSE
"TRIDC7BG050250",NA,"singleton",FALSE,FALSE
"TRIDC7BG050270",NA,"homolog",FALSE,TRUE
"TRIDC7BG050280",NA,"homolog",FALSE,TRUE
"TRIDC7BG050290",NA,"homolog",FALSE,TRUE
"TRIDC7BG050310",NA,"homolog",FALSE,TRUE
"TRIDC7BG050330",NA,"homolog",FALSE,TRUE
"TRIDC7BG050350",NA,"homolog",FALSE,TRUE
"TRIDC7BG050360",NA,"homolog",FALSE,TRUE
"TRIDC7BG050370",NA,"homolog",FALSE,TRUE
"TRIDC7BG050380",NA,"homolog",FALSE,TRUE
"TRIDC7BG050410",NA,"homolog",FALSE,TRUE
"TRIDC7BG050440",NA,"homolog",FALSE,TRUE
"TRIDC7BG050450",NA,"homolog",FALSE,TRUE
"TRIDC7BG050460",NA,"homolog",FALSE,TRUE
"TRIDC7BG050540",NA,"homolog",FALSE,TRUE
"TRIDC7BG050550",NA,"homolog",FALSE,TRUE
"TRIDC7BG050580",NA,"homolog",FALSE,TRUE
"TRIDC7BG050590",NA,"homolog",FALSE,TRUE
"TRIDC7BG050600",NA,"homolog",FALSE,TRUE
"TRIDC7BG050630",NA,"homolog",FALSE,TRUE
"TRIDC7BG050650",NA,"homolog",FALSE,TRUE
"TRIDC7BG050670",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050680",NA,"homolog",FALSE,TRUE
"TRIDC7BG050690",NA,"homolog",FALSE,TRUE
"TRIDC7BG050730",NA,"homolog",FALSE,TRUE
"TRIDC7BG050780",NA,"homolog",FALSE,TRUE
"TRIDC7BG050790",NA,"singleton",FALSE,FALSE
"TRIDC7BG050800",NA,"homolog",FALSE,TRUE
"TRIDC7BG050810",NA,"homolog",FALSE,TRUE
"TRIDC7BG050820",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050830",NA,"homolog",FALSE,TRUE
"TRIDC7BG050840",NA,"homolog",FALSE,TRUE
"TRIDC7BG050850",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050870",NA,"homolog",FALSE,TRUE
"TRIDC7BG050880",NA,"homolog",FALSE,TRUE
"TRIDC7BG050890",NA,"homolog",FALSE,TRUE
"TRIDC7BG050900",NA,"homolog",FALSE,TRUE
"TRIDC7BG050910",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050920",NA,"homolog",FALSE,TRUE
"TRIDC7BG050930",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG050970",NA,"homolog",FALSE,TRUE
"TRIDC7BG050980",NA,"homolog",FALSE,TRUE
"TRIDC7BG050990",NA,"homolog",FALSE,TRUE
"TRIDC7BG051000",NA,"homolog",FALSE,TRUE
"TRIDC7BG051010",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051030",NA,"homolog",FALSE,TRUE
"TRIDC7BG051050",NA,"homolog",FALSE,TRUE
"TRIDC7BG051060",NA,"homolog",FALSE,TRUE
"TRIDC7BG051070",NA,"homolog",FALSE,TRUE
"TRIDC7BG051080",NA,"homolog",FALSE,TRUE
"TRIDC7BG051140",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051160",NA,"homolog",FALSE,TRUE
"TRIDC7BG051210",NA,"homolog",FALSE,TRUE
"TRIDC7BG051220",NA,"homolog",FALSE,TRUE
"TRIDC7BG051230",NA,"singleton",FALSE,FALSE
"TRIDC7BG051250",NA,"singleton",FALSE,FALSE
"TRIDC7BG051260",NA,"singleton",FALSE,FALSE
"TRIDC7BG051280",NA,"singleton",FALSE,FALSE
"TRIDC7BG051330",NA,"singleton",FALSE,FALSE
"TRIDC7BG051350",NA,"homolog",FALSE,TRUE
"TRIDC7BG051360",NA,"homolog",FALSE,TRUE
"TRIDC7BG051370",NA,"homolog",FALSE,TRUE
"TRIDC7BG051380",NA,"homolog",FALSE,TRUE
"TRIDC7BG051390",NA,"homolog",FALSE,TRUE
"TRIDC7BG051400",NA,"homolog",FALSE,TRUE
"TRIDC7BG051410",NA,"homolog",FALSE,TRUE
"TRIDC7BG051420",NA,"homolog",FALSE,TRUE
"TRIDC7BG051430",NA,"homolog",FALSE,TRUE
"TRIDC7BG051440",NA,"homolog",FALSE,TRUE
"TRIDC7BG051460",NA,"homolog",FALSE,TRUE
"TRIDC7BG051480",NA,"homolog",FALSE,TRUE
"TRIDC7BG051490",NA,"singleton",FALSE,FALSE
"TRIDC7BG051510",NA,"homolog",FALSE,TRUE
"TRIDC7BG051540",NA,"homolog",FALSE,TRUE
"TRIDC7BG051550",NA,"homolog",FALSE,TRUE
"TRIDC7BG051560",NA,"homolog",FALSE,TRUE
"TRIDC7BG051610",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051630",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051670",NA,"homolog",FALSE,TRUE
"TRIDC7BG051680",NA,"unknown",FALSE,FALSE
"TRIDC7BG051690",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051700",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051710",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051740",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051810",NA,"homolog",FALSE,TRUE
"TRIDC7BG051820",NA,"homolog",FALSE,TRUE
"TRIDC7BG051830",NA,"homolog",FALSE,TRUE
"TRIDC7BG051840",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051850",NA,"singleton",FALSE,FALSE
"TRIDC7BG051870",NA,"singleton",FALSE,FALSE
"TRIDC7BG051880",NA,"homolog",FALSE,TRUE
"TRIDC7BG051890",NA,"homolog",FALSE,TRUE
"TRIDC7BG051920",NA,"homolog",FALSE,TRUE
"TRIDC7BG051930",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051940",NA,"homolog",FALSE,TRUE
"TRIDC7BG051950",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG051980",NA,"homolog",FALSE,TRUE
"TRIDC7BG052030",NA,"homolog",FALSE,TRUE
"TRIDC7BG052050",NA,"homolog",FALSE,TRUE
"TRIDC7BG052060",NA,"homolog",FALSE,TRUE
"TRIDC7BG052070",NA,"singleton",FALSE,FALSE
"TRIDC7BG052080",NA,"singleton",FALSE,FALSE
"TRIDC7BG052100",NA,"singleton",FALSE,FALSE
"TRIDC7BG052110",NA,"singleton",FALSE,FALSE
"TRIDC7BG052120",NA,"singleton",FALSE,FALSE
"TRIDC7BG052130",NA,"singleton",FALSE,FALSE
"TRIDC7BG052140",NA,"homolog",FALSE,TRUE
"TRIDC7BG052190",NA,"homolog",FALSE,TRUE
"TRIDC7BG052240",NA,"homolog",FALSE,TRUE
"TRIDC7BG052250",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG052260",NA,"homolog",FALSE,TRUE
"TRIDC7BG052270",NA,"homolog",FALSE,TRUE
"TRIDC7BG052290",NA,"homolog",FALSE,TRUE
"TRIDC7BG052310",NA,"homolog",FALSE,TRUE
"TRIDC7BG052340",NA,"homolog",FALSE,TRUE
"TRIDC7BG052350",NA,"homolog",FALSE,TRUE
"TRIDC7BG052370",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG052380",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG052410",NA,"homolog",FALSE,TRUE
"TRIDC7BG052420",NA,"homolog",FALSE,TRUE
"TRIDC7BG052430",NA,"singleton",FALSE,FALSE
"TRIDC7BG052440",NA,"homolog",FALSE,TRUE
"TRIDC7BG052460",NA,"homolog",FALSE,TRUE
"TRIDC7BG052470",NA,"homolog",FALSE,TRUE
"TRIDC7BG052480",NA,"homolog",FALSE,TRUE
"TRIDC7BG052500",NA,"homolog",FALSE,TRUE
"TRIDC7BG052510",NA,"homolog",FALSE,TRUE
"TRIDC7BG052520",NA,"homolog",FALSE,TRUE
"TRIDC7BG052530",NA,"singleton",FALSE,FALSE
"TRIDC7BG052570",NA,"homolog",FALSE,TRUE
"TRIDC7BG052580",NA,"homolog",FALSE,TRUE
"TRIDC7BG052590",NA,"homolog",FALSE,TRUE
"TRIDC7BG052610",NA,"homolog",FALSE,TRUE
"TRIDC7BG052620",NA,"homolog",FALSE,TRUE
"TRIDC7BG052630",NA,"homolog",FALSE,TRUE
"TRIDC7BG052640",NA,"homolog",FALSE,TRUE
"TRIDC7BG052650",NA,"homolog",FALSE,TRUE
"TRIDC7BG052660",NA,"homolog",FALSE,TRUE
"TRIDC7BG052670",NA,"homolog",FALSE,TRUE
"TRIDC7BG052680",NA,"homolog",FALSE,TRUE
"TRIDC7BG052690",NA,"singleton",FALSE,FALSE
"TRIDC7BG052760",NA,"singleton",FALSE,FALSE
"TRIDC7BG052800",NA,"homolog",FALSE,TRUE
"TRIDC7BG052840",NA,"homolog",FALSE,TRUE
"TRIDC7BG052860",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG052870",NA,"homolog",FALSE,TRUE
"TRIDC7BG052900",NA,"homolog",FALSE,TRUE
"TRIDC7BG052960",NA,"homolog",FALSE,TRUE
"TRIDC7BG052970",NA,"homolog",FALSE,TRUE
"TRIDC7BG052990",NA,"homolog",FALSE,TRUE
"TRIDC7BG053000",NA,"singleton",FALSE,FALSE
"TRIDC7BG053030",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053040",NA,"singleton",FALSE,FALSE
"TRIDC7BG053050",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053070",NA,"singleton",FALSE,FALSE
"TRIDC7BG053150",NA,"singleton",FALSE,FALSE
"TRIDC7BG053160",NA,"homolog",FALSE,TRUE
"TRIDC7BG053170",NA,"unknown",FALSE,FALSE
"TRIDC7BG053180",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053190",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053210",NA,"homolog",FALSE,TRUE
"TRIDC7BG053220",NA,"singleton",FALSE,FALSE
"TRIDC7BG053250",NA,"homolog",FALSE,TRUE
"TRIDC7BG053260",NA,"homolog",FALSE,TRUE
"TRIDC7BG053270",NA,"singleton",FALSE,FALSE
"TRIDC7BG053280",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053290",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053320",NA,"singleton",FALSE,FALSE
"TRIDC7BG053330",NA,"homolog",FALSE,TRUE
"TRIDC7BG053340",NA,"homolog",FALSE,TRUE
"TRIDC7BG053350",NA,"homolog",FALSE,TRUE
"TRIDC7BG053360",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053380",NA,"homolog",FALSE,TRUE
"TRIDC7BG053400",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053410",NA,"homolog",FALSE,TRUE
"TRIDC7BG053430",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053440",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053450",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053470",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053500",NA,"homolog",FALSE,TRUE
"TRIDC7BG053510",NA,"singleton",FALSE,FALSE
"TRIDC7BG053570",NA,"unknown",FALSE,FALSE
"TRIDC7BG053580",NA,"homolog",FALSE,TRUE
"TRIDC7BG053600",NA,"homolog",FALSE,TRUE
"TRIDC7BG053610",NA,"unknown",FALSE,FALSE
"TRIDC7BG053630",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053640",NA,"homolog",FALSE,TRUE
"TRIDC7BG053650",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053660",NA,"singleton",FALSE,FALSE
"TRIDC7BG053690",NA,"homolog",FALSE,TRUE
"TRIDC7BG053700",NA,"homolog",FALSE,TRUE
"TRIDC7BG053710",NA,"homolog",FALSE,TRUE
"TRIDC7BG053720",NA,"homolog",FALSE,TRUE
"TRIDC7BG053740",NA,"homolog",FALSE,TRUE
"TRIDC7BG053780",NA,"homolog",FALSE,TRUE
"TRIDC7BG053800",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053810",NA,"homolog",FALSE,TRUE
"TRIDC7BG053830",NA,"singleton",FALSE,FALSE
"TRIDC7BG053840",NA,"homolog",FALSE,TRUE
"TRIDC7BG053860",NA,"homolog",FALSE,TRUE
"TRIDC7BG053870",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053880",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053890",NA,"homolog",FALSE,TRUE
"TRIDC7BG053900",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG053910",NA,"homolog",FALSE,TRUE
"TRIDC7BG053920",NA,"homolog",FALSE,TRUE
"TRIDC7BG053930",NA,"singleton",FALSE,FALSE
"TRIDC7BG053940",NA,"homolog",FALSE,TRUE
"TRIDC7BG053950",NA,"homolog",FALSE,TRUE
"TRIDC7BG053960",NA,"homolog",FALSE,TRUE
"TRIDC7BG053970",NA,"homolog",FALSE,TRUE
"TRIDC7BG053980",NA,"singleton",FALSE,FALSE
"TRIDC7BG053990",NA,"homolog",FALSE,TRUE
"TRIDC7BG054020",NA,"homolog",FALSE,TRUE
"TRIDC7BG054030",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054060",NA,"homolog",FALSE,TRUE
"TRIDC7BG054090",NA,"singleton",FALSE,FALSE
"TRIDC7BG054110",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054130",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054140",NA,"singleton",FALSE,FALSE
"TRIDC7BG054160",NA,"homolog",FALSE,TRUE
"TRIDC7BG054180",NA,"homolog",FALSE,TRUE
"TRIDC7BG054210",NA,"unknown",FALSE,FALSE
"TRIDC7BG054220",NA,"homolog",FALSE,TRUE
"TRIDC7BG054230",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054240",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054250",NA,"homolog",FALSE,TRUE
"TRIDC7BG054280",NA,"singleton",FALSE,FALSE
"TRIDC7BG054290",NA,"homolog",FALSE,TRUE
"TRIDC7BG054300",NA,"homolog",FALSE,TRUE
"TRIDC7BG054310",NA,"homolog",FALSE,TRUE
"TRIDC7BG054320",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054370",NA,"unknown",FALSE,FALSE
"TRIDC7BG054380",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054390",NA,"homolog",FALSE,TRUE
"TRIDC7BG054420",NA,"homolog",FALSE,TRUE
"TRIDC7BG054440",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054450",NA,"homolog",FALSE,TRUE
"TRIDC7BG054480",NA,"unknown",FALSE,FALSE
"TRIDC7BG054500",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054520",NA,"homolog",FALSE,TRUE
"TRIDC7BG054530",NA,"homolog",FALSE,TRUE
"TRIDC7BG054560",NA,"homolog",FALSE,TRUE
"TRIDC7BG054650",NA,"homolog",FALSE,TRUE
"TRIDC7BG054710",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054720",NA,"homolog",FALSE,TRUE
"TRIDC7BG054740",NA,"homolog",FALSE,TRUE
"TRIDC7BG054770",NA,"homolog",FALSE,TRUE
"TRIDC7BG054800",NA,"homolog",FALSE,TRUE
"TRIDC7BG054810",NA,"homolog",FALSE,TRUE
"TRIDC7BG054820",NA,"homolog",FALSE,TRUE
"TRIDC7BG054830",NA,"homolog",FALSE,TRUE
"TRIDC7BG054840",NA,"homolog",FALSE,TRUE
"TRIDC7BG054860",NA,"homolog",FALSE,TRUE
"TRIDC7BG054900",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054920",NA,"singleton",FALSE,FALSE
"TRIDC7BG054960",NA,"homolog",FALSE,TRUE
"TRIDC7BG054970",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG054980",NA,"homolog",FALSE,TRUE
"TRIDC7BG055000",NA,"singleton",FALSE,FALSE
"TRIDC7BG055010",NA,"homolog",FALSE,TRUE
"TRIDC7BG055030",NA,"homolog",FALSE,TRUE
"TRIDC7BG055080",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055110",NA,"homolog",FALSE,TRUE
"TRIDC7BG055140",NA,"homolog",FALSE,TRUE
"TRIDC7BG055150",NA,"homolog",FALSE,TRUE
"TRIDC7BG055170",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055180",NA,"homolog",FALSE,TRUE
"TRIDC7BG055190",NA,"homolog",FALSE,TRUE
"TRIDC7BG055200",NA,"homolog",FALSE,TRUE
"TRIDC7BG055210",NA,"homolog",FALSE,TRUE
"TRIDC7BG055230",NA,"homolog",FALSE,TRUE
"TRIDC7BG055240",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055260",NA,"homolog",FALSE,TRUE
"TRIDC7BG055270",NA,"homolog",FALSE,TRUE
"TRIDC7BG055290",NA,"homolog",FALSE,TRUE
"TRIDC7BG055390",NA,"homolog",FALSE,TRUE
"TRIDC7BG055400",NA,"homolog",FALSE,TRUE
"TRIDC7BG055410",NA,"homolog",FALSE,TRUE
"TRIDC7BG055420",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055450",NA,"homolog",FALSE,TRUE
"TRIDC7BG055470",NA,"singleton",FALSE,FALSE
"TRIDC7BG055480",NA,"homolog",FALSE,TRUE
"TRIDC7BG055490",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055500",NA,"homolog",FALSE,TRUE
"TRIDC7BG055540",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055550",NA,"homolog",FALSE,TRUE
"TRIDC7BG055560",NA,"homolog",FALSE,TRUE
"TRIDC7BG055570",NA,"homolog",FALSE,TRUE
"TRIDC7BG055580",NA,"homolog",FALSE,TRUE
"TRIDC7BG055600",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055620",NA,"homolog",FALSE,TRUE
"TRIDC7BG055630",NA,"homolog",FALSE,TRUE
"TRIDC7BG055640",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055650",NA,"singleton",FALSE,FALSE
"TRIDC7BG055660",NA,"singleton",FALSE,FALSE
"TRIDC7BG055690",NA,"singleton",FALSE,FALSE
"TRIDC7BG055720",NA,"homolog",FALSE,TRUE
"TRIDC7BG055740",NA,"homolog",FALSE,TRUE
"TRIDC7BG055750",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055760",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055830",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055840",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055850",NA,"homolog",FALSE,TRUE
"TRIDC7BG055860",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG055870",NA,"homolog",FALSE,TRUE
"TRIDC7BG055930",NA,"singleton",FALSE,FALSE
"TRIDC7BG055970",NA,"homolog",FALSE,TRUE
"TRIDC7BG055980",NA,"homolog",FALSE,TRUE
"TRIDC7BG055990",NA,"homolog",FALSE,TRUE
"TRIDC7BG056000",NA,"homolog",FALSE,TRUE
"TRIDC7BG056010",NA,"homolog",FALSE,TRUE
"TRIDC7BG056020",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056030",NA,"homolog",FALSE,TRUE
"TRIDC7BG056040",NA,"singleton",FALSE,FALSE
"TRIDC7BG056050",NA,"singleton",FALSE,FALSE
"TRIDC7BG056060",NA,"homolog",FALSE,TRUE
"TRIDC7BG056080",NA,"homolog",FALSE,TRUE
"TRIDC7BG056090",NA,"homolog",FALSE,TRUE
"TRIDC7BG056100",NA,"homolog",FALSE,TRUE
"TRIDC7BG056110",NA,"homolog",FALSE,TRUE
"TRIDC7BG056120",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056130",NA,"homolog",FALSE,TRUE
"TRIDC7BG056140",NA,"homolog",FALSE,TRUE
"TRIDC7BG056150",NA,"homolog",FALSE,TRUE
"TRIDC7BG056160",NA,"homolog",FALSE,TRUE
"TRIDC7BG056170",NA,"homolog",FALSE,TRUE
"TRIDC7BG056190",NA,"homolog",FALSE,TRUE
"TRIDC7BG056250",NA,"homolog",FALSE,TRUE
"TRIDC7BG056320",NA,"homolog",FALSE,TRUE
"TRIDC7BG056330",NA,"homolog",FALSE,TRUE
"TRIDC7BG056350",NA,"homolog",FALSE,TRUE
"TRIDC7BG056370",NA,"homolog",FALSE,TRUE
"TRIDC7BG056380",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056390",NA,"homolog",FALSE,TRUE
"TRIDC7BG056400",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056410",NA,"singleton",FALSE,FALSE
"TRIDC7BG056430",NA,"homolog",FALSE,TRUE
"TRIDC7BG056460",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056480",NA,"singleton",FALSE,FALSE
"TRIDC7BG056500",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056530",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056540",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056550",NA,"homolog",FALSE,TRUE
"TRIDC7BG056560",NA,"homolog",FALSE,TRUE
"TRIDC7BG056600",NA,"homolog",FALSE,TRUE
"TRIDC7BG056610",NA,"homolog",FALSE,TRUE
"TRIDC7BG056640",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056660",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056710",NA,"homolog",FALSE,TRUE
"TRIDC7BG056720",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056740",NA,"homolog",FALSE,TRUE
"TRIDC7BG056750",NA,"homolog",FALSE,TRUE
"TRIDC7BG056760",NA,"homolog",FALSE,TRUE
"TRIDC7BG056770",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG056780",NA,"homolog",FALSE,TRUE
